"RucProveedor","CodProducto","CodProducto2","CodProducto3","Producto","UnidaMedidaCompra","FactorVenta","FactorConversion","PesoUnitario","PesoCaja","CostoCaja"
"20100164010","0086517","0086517","",CHICLETS SAND-LIM54DX290G 100S,CAJA,5400.0000,54.0000,0.2900000000000000000,15.6600,
"20100164010","0001253","0001253","",CLIGHT MANZANA 144 X 8 G,CAJA,144.0000,144.0000,0.0100000000000000000,1.1520,
"20100164010","0648267","77021334563311","",CHICL CUB MENT CO 30DX100X290G,CAJA,3000.0000,30.0000,0.2900000000000000000,8.7000,
"20100164010","0992190","0992190","",FLAN ROYAL MANJAR PE 4X12X80G,CAJA,48.0000,48.0000,0.0800000000000000000,3.8400,
"20100164010","0088043","0088043","",HALLS CREAM MARAC-CHOC30BX100,CAJA,30.0000,30.0000,0.3600000000000000000,10.8000,
"20100164010","0992227","0992227","",TANG DURAZ 1.5L PE 216UX30G,CAJA,216.0000,216.0000,0.0300000000000000000,6.4800,
"20100164010","0477475","0477475","",MILKA LECHE 12 X 25 X 13G,CAJA,300.0000,300.0000,0.0100000000000000000,3.9000,
"20100164010","30136300","","",CLORETS 6S MAST MORA 20X20X18G COD ANT NO USAR,CAJA,20.0000,20.0000,0.3600000000000000000,7.2000,130.0579200000
"20100164010","0995990","210000001400","",PHILADELP. SOFT PLAIN 12*227 G,CAJA,12.0000,12.0000,0.2300000000000000000,2.7240,
"20100164010","0976706","77501681567414","",CHIPS AHOY CJ24 PACKS X 6  (C00895),CAJA,144.0000,24.0000,0.2700000000000000000,6.4800,124.6928640000
"20100164010","4005312","77021334623111","",TRIDENT MENTA 6S 30DX18SX183G,CAJA,540.0000,30.0000,0.1800000000000000000,5.5200,357.2499900000
"20100164010","4010016","76222104268600","",HALLS STRONG 30BX100SX3G,CAJA,30.0000,30.0000,0.3000000000000000000,9.0000,191.3211900000
"20100164010","4010022","77021330109900","",TRID.TROPICAL 6 30DX18SX184G,CAJA,540.0000,30.0000,0.1800000000000000000,5.5100,357.2499900000
"20100164010","4010046","76222104269700","",HALLS MENTHO 30DX12SX302G,CAJA,360.0000,30.0000,0.3000000000000000000,9.0720,245.6783400000
"20100164010","4010048","76222104269900","",HALLS MORAZUL 30DX12SX302G,CAJA,360.0000,30.0000,0.3000000000000000000,9.0720,245.6780100000
"20100164010","4013176","77021330135800","",TRID.MENTA 3S 30DX24SX122G,CAJA,720.0000,30.0000,0.1200000000000000000,3.6700,220.5579900000
"20100164010","4021088","77021330158300","",EXHIBIDOR CHIPS AHOY 8X12X45G,CAJA,8.0000,8.0000,0.5400000000000000000,4.3200,69.2471040000
"20100164010","0919191","77501680019517","",OREO REG PE 28PKX6X36G,CAJA,168.0000,28.0000,0.2200000000000000000,6.0500,114.2947960000
"20100164010","99998755","99998755","",Sombrillas Mi Bodega Mondelez,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0001,
"20100164010","10000118","","",TOMATODO ROYAL,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100164010","0086515","0086515","",BUBBALO MISIO SECRE32DX313 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,10.0200,
"20100164010","0086063","0086063","",CHICLETS COLOR FRUT SURT20DX16,CAJA,320.0000,20.0000,0.1400000000000000000,2.7800,
"20100164010","0102064","0102064","",HALLS TROPICAL FRESH 30BX100S,CAJA,30.0000,30.0000,0.3800000000000000000,11.2800,
"20100164010","0985164","0985164","",OREO DOUBLE STUF EXP 12X10X47G,CAJA,120.0000,12.0000,0.4700000000000000000,5.6400,
"20100164010","0754112","0754112","",CUA CUA COCO PROM PE 24PX9X18G,CAJA,216.0000,24.0000,0.1600000000000000000,3.8900,
"20100164010","0671675","76222102255900","",HALLS XSTRONG 30BX300G 100S,CAJA,30.0000,30.0000,0.3000000000000000000,9.0000,
"20100164010","0086450","0086450","",HALLS MENTHO LYPT30BX376G 100S,CAJA,30.0000,30.0000,0.3800000000000000000,11.2800,
"20100164010","4016812","76223002797710","",VAINILLA FIELD 24X6X37G PROM,CAJA,144.0000,24.0000,0.2200000000000000000,5.3280,
"20100164010","0085978","77021334107011","",BUBBALOO FRESA 32DX306G 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,9.7900,
"20100164010","0977122","0977122","",SODA FIELD BONUS PACK 36X337.2G,CAJA,216.0000,36.0000,0.3400000000000000000,12.1392,
"20100164010","99999953","99999953","",Z.C x 15 cubos,CAJA,1.0000,1.0000,1.0000000000000000000,1.0000,
"20100164010","99999965","99999965","",PREFILLED HALLS TRIANGULO,CAJA,1.0000,1.0000,1.0000000000000000000,1.0000,
"20100164010","0086096","0086096","",HALLS DURA CREAM 30DX336G 12S,CAJA,360.0000,30.0000,0.3400000000000000000,10.0800,
"20100164010","0086179","77021334384411","",TRIDENT T2TROPIC MIX30X153G18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0086144","0086144","",BUBBAPOP FRESA 16BX432G 24S,CAJA,16.0000,16.0000,0.4300000000000000000,6.9100,
"20100164010","0651137","76222101304100","",CS QUESO PE RIR 32X6X26 GR,CAJA,192.0000,32.0000,0.1600000000000000000,4.9900,
"20100164010","0086486","0086486","",TRIDENT EUCALIPTO 30DX153G 18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0651974","77501680019513","",OREO VAI PROM PE 28PKX6X36G,CAJA,168.0000,28.0000,0.2200000000000000000,6.0500,
"20100164010","4005313","77021334623211","",TRIDENT MORA 6S 30DX18SX183G,CAJA,540.0000,30.0000,0.1800000000000000000,5.5200,
"20100164010","0917095","76223006071700","",ROYL FLAN MANJAR 4X12X80G AND,CAJA,48.0000,48.0000,0.0800000000000000000,3.8400,
"20100164010","00000473","00000473","",Exhibidor G&C 3N,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0001,
"20100164010","0963042","0963042","",TRID MENTAPOLAR 20DX200G 20S,CAJA,400.0000,20.0000,0.2000000000000000000,4.0000,
"20100164010","0085987","0085987","",DELI-BUBBALOO SURT 24BX51G 10S,CAJA,240.0000,24.0000,0.0500000000000000000,1.2200,
"20100164010","0086425","0086425","",TRIDENT WHIT MENT 18DX203G 12S,CAJA,216.0000,18.0000,0.2000000000000000000,3.6500,
"20100164010","0763015","76223004008411","",TANG NARA FR EX 18X12X30G AR,CAJA,216.0000,216.0000,0.0300000000000000000,6.4800,
"20100164010","0991770","0991770","",REF. ROYAL HYB NARANJA 216X15G,CAJA,216.0000,216.0000,0.0200000000000000000,3.2400,
"20100164010","0086504","0086504","",HALLS CREAM PIE LIM30X400G 12S,CAJA,360.0000,30.0000,0.4000000000000000000,12.0000,
"20100164010","0032206","0032206","",DELI-SPARKIES SURT 96BX100G 4S,CAJA,384.0000,96.0000,0.1000000000000000000,9.6000,
"20100164010","0102052","0102052","",TRIDENT FRESA 30DX18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0347986","0347986","",LATA NAVIDAD MULTIMARCA X14G,CAJA,14.0000,14.0000,0.5000000000000000000,6.9700,
"20100164010","0546116","0546116","",OREO NAVIDAD LATA 6X2X43G,CAJA,6.0000,6.0000,0.5200000000000000000,3.1000,
"20100164010","0102261","0102261","",HALLS SANDIA TUBO 30DX408G 12S,CAJA,360.0000,30.0000,0.4100000000000000000,12.2400,
"20100164010","0976781","0976781","",CHOC. CUA CUA PROM. 6DP 30X18G,CAJA,180.0000,6.0000,0.5400000000000000000,3.2400,
"20100164010","0646774","76222101085200","",CLIGHT SPLENDA FRESA 12X12X7G,CAJA,144.0000,144.0000,0.0100000000000000000,1.0100,
"20100164010","0996290","0996290","",KRAFT SINGLES SWISS 12/6 OZ,CAJA,12.0000,12.0000,0.1700000000000000000,2.0400,
"20100164010","70000047","70000047","",EXHI CUBO MIX TRIDENT Y HALLS,CAJA,1.0000,1.0000,0.5000000000000000000,0.5000,
"20100164010","0243153","0243153","",LACTA MANI 24X6X20G - BOLSA,CAJA,144.0000,24.0000,0.1200000000000000000,2.8800,
"20100164010","0672450","77021334551311","",TRIDENT SANDIA TI 30DX153GX18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0643049","0643049","",BELVITA LECHE AVEN PE 24X6X30G,CAJA,144.0000,24.0000,0.1800000000000000000,4.3200,
"20100164010","0960998","0960998","",CHOC CUA CUA MANJAR 24PKX9X18G,CAJA,216.0000,24.0000,0.1600000000000000000,3.8900,
"20100164010","0687435","210000002815","",PHILADE.SOFT LIGH PLAIN 12/80Z,CAJA,12.0000,12.0000,0.2300000000000000000,2.7200,
"20100164010","0848104","0848104","",OREO VAINILLA PROM PE 28X6X43G,CAJA,168.0000,28.0000,0.2700000000000000000,7.6900,
"20100164010","0376313","76223001165011","",RITZ PLAIN PRO PE 24X6X22.4G,CAJA,144.0000,24.0000,0.1300000000000000000,3.2300,
"20100164010","0991971","0991971","",GEL SAROMA HYB FRESA 48X135G,CAJA,48.0000,48.0000,0.1400000000000000000,6.4800,
"20100164010","0681641","77021334602211","",BUBBALOO BANANA 32DX313G 70S,CAJA,2240.0000,32.0000,0.3600000000000000000,11.4200,
"20100164010","0991771","0991771","",REF. ROYAL HYB MARACUYA 216X15G,CAJA,216.0000,216.0000,0.0200000000000000000,3.2400,
"20100164010","0962056","0962056","",CUA CUA EXTRA MANJAR 6DX33X18G,CAJA,198.0000,198.0000,0.0200000000000000000,3.5600,
"20100164010","99999967","99999967","",CALCULADORA FIELD,CAJA,1.0000,1.0000,0.2000000000000000000,0.2000,
"20100164010","0100992","0100992","",CERTS MENTA 50DX326 16S,CAJA,800.0000,50.0000,0.3300000000000000000,16.3000,
"20100164010","00000424","99989","",Codigo 6Pack Oreo Sabores,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0001,
"20100164010","0086418","0086418","",BUBBAL MIX YOG-UVA32DX313G 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,10.0200,
"20100164010","0991754","0991754","",GEL ROYAL HYB UVA 110G X 48UND,CAJA,48.0000,48.0000,0.1100000000000000000,5.2800,
"20100164010","0962504","0962504","",TOOLKIT FIELD 4X1.056KG,CAJA,4.0000,4.0000,1.0600000000000000000,4.2200,
"20100164010","10000126","","",EXHIBIDOR 2 SABORES,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100164010","00000476","76222028188900","",DONA PEPA SRP PE EM 36X6X22G,CAJA,216.0000,36.0000,0.1300000000000000000,4.7520,
"20100164010","4006798","77021334624811","",HALLS MENTHO2 30DX346G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0102693","0102693","",BUBBALOO ACILOCO 32DX313G 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,10.0200,
"20100164010","0651982","76222101273312","",OREO GOLDEN PROM PE 28PKX6X36G,CAJA,168.0000,28.0000,0.2200000000000000000,6.0500,
"20100164010","0992117","0992117","",ROYAL GEL 250G X 48 MANZ,CAJA,48.0000,48.0000,0.2500000000000000000,12.0000,
"20100164010","0101086","0101086","",CERTS CITRICOS 50DX326G 16S,CAJA,800.0000,50.0000,0.3300000000000000000,16.3000,
"20100164010","0750106","0750106","","2ACL75G+MAZ140G+MANOP 16X290G",CAJA,16.0000,16.0000,0.2900000000000000000,4.6400,
"20100164010","4016816","76223008383610","",CHARADA CHOCO 28X6X40G PROM,CAJA,168.0000,28.0000,0.2400000000000000000,6.7200,
"20100164010","0101333","0101333","",CERTS MASTICABLE MENTA 20DX20S,CAJA,400.0000,20.0000,0.3600000000000000000,7.2000,
"20100164010","0991620","0991620","",REF. ROYAL FRESA 144 X 15G,CAJA,144.0000,144.0000,0.0200000000000000000,2.1600,
"20100164010","0326792","76222103507400","",TANG PINA 10X15X20G,CAJA,150.0000,150.0000,0.0200000000000000000,3.0000,
"20100164010","4006795","77021334624511","",HALLS SANDIA2 30BX300G 100S,CAJA,30.0000,30.0000,0.3000000000000000000,9.0000,
"20100164010","0101922","0101922","",SPARKIES NARA EXP 32DX250G 50S,CAJA,1600.0000,32.0000,0.2500000000000000000,8.0000,
"20100164010","0991606","0991606","",GEL SAROMA FRESA 40X250 G,CAJA,40.0000,40.0000,0.2500000000000000000,10.0000,
"20100164010","00000177","76222014318200","",OREO MAQUILA BON BON 20DX5UNDX95G,CAJA,20.0000,20.0000,0.1000000000000000000,1.9000,
"20100164010","0637463","77021334534811","",CHICLETS MENTA 54DX290GX100 RV,CAJA,5400.0000,54.0000,0.2900000000000000000,15.6600,
"20100164010","0976211","77020540927100","",CLIGHT 9G LIMON 144 AN,CAJA,144.0000,144.0000,0.0100000000000000000,1.2960,
"20100164010","0086401","77021330190011","",CHICLETS ICE MENT30DX290G 100S,CAJA,3000.0000,30.0000,0.2900000000000000000,8.7000,
"20100164010","0602461","0602461","",MAC&CHEESE+RECETA 17X2X206G,CAJA,17.0000,17.0000,0.4100000000000000000,7.0000,
"20100164010","0976979","0976979","",RITZ CRACKERS (V) 20 DISP 328G,CAJA,20.0000,20.0000,0.3300000000000000000,6.5600,
"20100164010","00000090","76222107430200","",R2D HALLS STICK ORANGE TWIST,CAJA,12.0000,12.0000,0.6100000000000000000,7.2600,
"20100164010","0356514","76223001132910","",GEL RYL FRES PE 48X225G,CAJA,48.0000,48.0000,0.2300000000000000000,10.8000,
"20100164010","0773574","77021334551400","",TRIDENT TROPIC TI 30DX153GX18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0969359","0969359","",WAFER CHOCO FIELD 10PKX6X19.2G,CAJA,60.0000,10.0000,0.1200000000000000000,1.1500,
"20100164010","0356486","0356486","",GEL RYL UVA PE 4X12X80G,CAJA,48.0000,48.0000,0.0800000000000000000,3.8400,
"20100164010","0847711","0847711","",PROM PHIL SOFT + REC 14X226G,CAJA,14.0000,14.0000,0.2300000000000000000,3.1600,
"20100164010","0991728","0991728","",GEL ROYAL HYB PIÑA 110GX48UND,CAJA,48.0000,48.0000,0.1100000000000000000,5.2800,
"20100164010","00000352","76222016931800","",OREO ROLLO REG EXP 30X108G,CAJA,30.0000,30.0000,0.1100000000000000000,3.2400,
"20100164010","0032199","77021334452900","",HALLS TUBO CREAMY FRESA 30DX12,CAJA,360.0000,30.0000,0.3400000000000000000,10.0800,
"20100164010","0609736","0609736","",OREO CHOC PROM PE 28PKX6X36G,CAJA,168.0000,28.0000,0.2200000000000000000,6.0500,
"20100164010","0756109","77020540922500","",GEL RYL LIGHT FRES 4X12X10G AN,CAJA,48.0000,48.0000,0.0100000000000000000,0.4800,
"20100164010","0102053","0102053","",DP CHICLETS ICE SURTI 96BX4S,CAJA,384.0000,96.0000,0.0600000000000000000,5.5700,
"20100164010","0347763","0347763","",PROM CORONITAX2 PE 20X360 GR,CAJA,240.0000,20.0000,0.3600000000000000000,7.2000,
"20100164010","0687431","210000072900","",PHILLY HON NUT 12/8Z,CAJA,12.0000,12.0000,0.2300000000000000000,2.7200,
"20100164010","0001251","0001251","",CLIGHT  LIMON CRISTAL 144X10G,CAJA,144.0000,144.0000,0.0100000000000000000,1.4400,
"20100164010","0680605","77021334600611","",HALLS SURTIDO 30DX346G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","18000013","1800001325","",EXHIBIDOR MONKEY,UNIDAD,1.0000,1.0000,1.0000000000000000000,1.0000,
"20100164010","0032161","76222102204100","",HALLS SANDIA 30BX300G 100S,CAJA,30.0000,30.0000,0.3000000000000000000,9.0000,
"20100164010","0086129","0086129","",BUBBALOO MANZANDIA PRO 32DX60S,CAJA,1920.0000,32.0000,0.3100000000000000000,9.7900,
"20100164010","0588064","0588064","",CLUB SOCIAL PR PE 24X9X26G,CAJA,216.0000,24.0000,0.2300000000000000000,5.6200,
"20100164010","20000005","0357781","",BONIF. RITZ QUESO REG PE 20X6X34G,CAJA,120.0000,20.0000,0.0000000000000000000,0.0000,
"20100164010","20000017","","",BOMBONERA BUBBALOO 1S BANANA 32X70X5.5G M,CAJA,2240.0000,32.0000,0.0000000000000000000,0.0000,
"20100164010","00000299","76222016929700","",CLIGHT TORONJA BI-PO 12X15X14G FOP,CAJA,180.0000,180.0000,0.0100000000000000000,2.5200,
"20100164010","0604839","76223002527611","",RYL MAZA MORADA PE 48X140G,CAJA,48.0000,48.0000,0.1400000000000000000,6.7200,
"20100164010","0001398","0001398","",CLIGHT FRESA 144 X 10G,CAJA,144.0000,144.0000,0.0100000000000000000,1.4400,
"20100164010","0991986","77020540919411","",GEL ROYAL SIN SABOR 7.5GRX48,CAJA,48.0000,48.0000,0.0100000000000000000,0.3600,
"20100164010","0032128","0032128","",BUBBALOO FRUTA 32DX313G 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,10.0200,
"20100164010","0996236","210006142700","",PHIL. SOFT SMOKE SALM 12/8OZ,CAJA,12.0000,12.0000,0.2300000000000000000,2.7240,
"20100164010","0032214","77021330202000","",CHICLETS ICE CANE 30DX290G 20S,CAJA,600.0000,30.0000,0.2900000000000000000,8.7000,
"20100164010","0651257","0651257","",CSQUESOBLANCO PE RIR 30X4X28GR,CAJA,120.0000,30.0000,0.1100000000000000000,3.3600,
"20100164010","0672449","77021334550911","",TRIDENT MENTA TI 30DX153GX18S,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0643130","76222100917411","",PUDIN VAINILLA 48X110G,CAJA,48.0000,48.0000,0.1100000000000000000,5.2800,
"20100164010","0997551","0997551","",CHEEZ BALLS REG SIZE 12 X 127,CAJA,12.0000,12.0000,0.1300000000000000000,1.5240,
"20100164010","0086411","0086411","",BELDENT POWERMINT MENTOL12DX12,CAJA,144.0000,12.0000,0.1000000000000000000,1.1500,
"20100164010","0854279","0854279","",TOOLKIT OREO 8X774G,CAJA,8.0000,8.0000,0.7700000000000000000,6.1900,
"20100164010","0960933","0960933","",CHOC.CUACUA MANJAR 6DX30X18G,CAJA,180.0000,180.0000,0.0200000000000000000,3.2400,
"20100164010","0996219","210006129100","",PHILLY HON NUT 12/8Z,CAJA,12.0000,12.0000,0.2300000000000000000,2.7200,
"20100164010","0086359","77021335079911","",CLORETS MASTICAB 30DX150G 50S,CAJA,1500.0000,30.0000,0.1500000000000000000,4.5000,
"20100164010","0756213","77020540922700","",GEL RYL LIGHT PINA 4X12X10G AN,CAJA,48.0000,48.0000,0.1000000000000000000,4.8000,
"20100164010","0087949","0087949","",BUBBAROCKS 32DX270G 60S,CAJA,1920.0000,32.0000,0.2700000000000000000,8.6400,
"20100164010","00000078","76222106537500","",CHICLETS 100S MENTA WAC 30X100X2.8G,CAJA,3000.0000,30.0000,0.2800000000000000000,8.4000,
"20100164010","20000063","","",BONIF. BUBBAXTREME FRESA PE,CAJA,320.0000,16.0000,0.0000000000000000000,0.0000,
"20100164010","0852177","76223001245013","",RITZ SAND QUES PRO PE 20X6X34G,CAJA,120.0000,20.0000,0.2000000000000000000,4.0800,
"20100164010","0356027","0356027","",OREO MANI PE 28X6X43 G,CAJA,168.0000,28.0000,0.2600000000000000000,7.2200,
"20100164010","0714428","76223002895800","",GEL RYL PINA PE 48X180G QI,CAJA,48.0000,48.0000,0.1800000000000000000,8.6400,
"20100164010","0991631","0991631","",PUDIN ROYAL CHOCOLATE 48X 100GR,CAJA,48.0000,48.0000,0.1000000000000000000,4.8000,
"20100164010","0032190","77021334452400","",HALLS EXTR STRONG 30DX346G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0609628","609628","",SPARKIES 24DX500G 20S REVAMP,CAJA,480.0000,24.0000,0.5000000000000000000,12.0000,
"20100164010","0859905","0859905","",CHICL EVOL NAR-MENT24X232G 20,CAJA,480.0000,24.0000,0.2300000000000000000,5.5700,
"20100164010","0629776","77021334526010","",SPARKIES SURT 24DX500GX20S,CAJA,480.0000,24.0000,0.5000000000000000000,12.0000,
"20100164010","0685143","76222103149900","",TANG MARACUYA 10X15X20G,CAJA,150.0000,150.0000,0.0200000000000000000,3.0000,
"20100164010","0976718","0976718","",SODA SIX PACK CJ 36x288g  (C00928),CAJA,216.0000,36.0000,0.2900000000000000000,10.3680,
"20100164010","00000315","76222017764900","",TRIDENT 5S FRESH HERBAL 30X18X8.5G,CAJA,540.0000,30.0000,0.1500000000000000000,4.5900,
"20100164010","0977070","0977070","",MILKA LECHE SIX PACK CAJA X 30PZ,CAJA,180.0000,180.0000,0.0200000000000000000,4.3200,
"20100164010","00000351","76222017010100","",RITZ TACO EXP 64UNX58.6G,CAJA,64.0000,64.0000,0.0600000000000000000,3.7500,
"20100164010","99999985","99999985","",Resbaladera Ritz,CAJA,1.0000,1.0000,0.0000000000000000000,0.0010,
"20100164010","4009102","77021330119200","",TRID FRESHRed 6S 30DX18SX183G,CAJA,540.0000,30.0000,0.1800000000000000000,5.5200,
"20100164010","02001003","","",BONIF. GLORIA EVAP.ENTERA 400GR X 24 LATAS,CAJA,24.0000,24.0000,0.4000000000000000000,9.6000,
"20100164010","0976782","0976782","",CHOC. CUACUA 6DP 30X18GR PROMO-A,CAJA,180.0000,6.0000,0.5400000000000000000,3.2400,
"20100164010","0587446","0587446","",CORONITA CHOCO PRO 40PX6UX30G,CAJA,240.0000,40.0000,0.1800000000000000000,7.2000,
"20100164010","0606227","0606227","",LACTA TABLE CORAZON 12UX12X20G (SOLO WONG Y METRO),CAJA,144.0000,12.0000,0.2400000000000000000,2.8800,
"20100164010","0714424","76223002895600","",GEL RYL CERE PE 48X180G QI,CAJA,48.0000,48.0000,0.1800000000000000000,8.6400,
"20100164010","0680615","77021334603800","",HALLS MENT FRESCA30DX345G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0671677","76222102256100","",HALLS SANDIA 30BX300G 100S,CAJA,30.0000,30.0000,0.3000000000000000000,9.0000,
"20100164010","0086427","0086427","",HALLS CREAM PIN COL30X400G 12S,CAJA,360.0000,30.0000,0.4000000000000000000,12.0000,
"20100164010","0086516","77021335174010","",BUBBALOO MANZANDIA32DX306G 60S,CAJA,1920.0000,32.0000,0.3100000000000000000,9.7900,
"20100164010","99999970","99999970","",Exhibidor Kiwi 2 bandejas,UNIDAD,1.0000,1.0000,1.0000000000000000000,1.0000,
"20100164010","0086110","0086110","",DP HALLS MENT LYPTU96BX115G 48,CAJA,4608.0000,96.0000,0.1200000000000000000,11.0400,
"20100164010","0374612","210007334125","",KRFT FF CATALINA DR 12X8Z,CAJA,12.0000,12.0000,0.2300000000000000000,2.7200,
"20100164010","0976998","0976998","",CORONITA CHOCOLATE X 28 PACKS  (C00954),CAJA,168.0000,28.0000,0.2500000000000000000,7.0560,
"20100164010","0086108","0086108","",HALLS CREAM PIE LIM30DX336G12S,CAJA,360.0000,30.0000,0.3400000000000000000,10.0800,
"20100164010","0477472","0477472","",MILKA LECHE 4 X 30 X 80G,CAJA,120.0000,120.0000,0.0800000000000000000,9.6000,
"20100164010","0003041","0003041","",MAZAMORR ROYAL DURZN 40X205 GR,CAJA,40.0000,40.0000,0.2100000000000000000,8.2000,
"20100164010","0651253","0651253","",CS PROVOLONE PE RIR 30X4X28 GR,CAJA,120.0000,30.0000,0.1100000000000000000,3.3600,
"20100164010","20000135","","",BONIF. OREO BONBON 40BGX10UNX19G PE EXP,CAJA,400.0000,40.0000,0.1900000000000000000,7.6000,
"20100164010","0086525","75061056120511","",TRIDENT SPLASH YERB-SAND 18DX10,CAJA,180.0000,18.0000,0.1400000000000000000,2.5900,
"20100164010","0546120","0546120","",CLUB SOC NAVIDAD LATA 8X18X26G,CAJA,8.0000,8.0000,0.4700000000000000000,3.7400,
"20100164010","0086413","535680000300","",CADBURY DAIRY MILK F-N 12X400G,CAJA,12.0000,12.0000,0.4000000000000000000,4.8000,
"20100164010","0374626","0374626","",LACTA BB LECHE PRWRAP 69X8X18G,CAJA,69.0000,69.0000,0.1400000000000000000,9.9400,
"20100164010","99999997","99999997","",Z.C x 6 cubos,CAJA,1.0000,1.0000,1.0000000000000000000,1.0000,
"20100164010","0977083","0977083","",OREO DOUBLE STUF EXP 20X6X47G,CAJA,120.0000,20.0000,0.2800000000000000000,5.6400,
"20100164010","00000007","77021330115500","",TRIDENT 3S PINK FUSION 30X24X5.1G,CAJA,720.0000,30.0000,0.1200000000000000000,3.6720,
"20100164010","0588065","0588065","",CLUB SOCIAL PIZ PR PE 24X9X26G,CAJA,216.0000,24.0000,0.2300000000000000000,5.6200,
"20100164010","4008826","77021334628511","",HALLS EXTRASTR CONT30DX346G,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0848111","0848111","",OREO DUO PROM PE 28X6X43G,CAJA,168.0000,28.0000,0.2700000000000000000,7.6900,
"20100164010","20000035","00000092","",BONIF. CHOCOSODA 32X6X36G PE,CAJA,192.0000,32.0000,0.0000000000000000000,0.0000,
"20100164010","00000045","76222106120000","",HALLS FRUTROJOS EXPL EX 30X12X25.2G,CAJA,360.0000,30.0000,0.3000000000000000000,9.0720,
"20100164010","0976215","77020540927400","",CLIGHT 8G MANZANA 144 AN,CAJA,144.0000,144.0000,0.0100000000000000000,1.1520,
"20100164010","99999922","","","001-KIT ESCOLAR",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100164010","00000051","76222107420900","",EXHIBIDOR B2S,CAJA,4.0000,4.0000,0.9700000000000000000,3.8640,
"20100164010","0549267","0549267","",CRISP FIELD GRANEL 1.05KG,CAJA,15.0000,15.0000,0.0700000000000000000,1.0500,
"20100164010","20000039","","",MANDIL AZUL OREO,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100164010","4021274","77021330158700","",EXHIB HALLS COLGAN 20X12X25.2G,CAJA,20.0000,20.0000,3.0200000000000000000,60.4800,
"20100164010","0032171","77021334452100","",HALLS YERBAB STICK30DX346G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0356655","0356655","",GEL RYL CERE PE 48X225G,CAJA,48.0000,48.0000,0.2300000000000000000,10.8000,
"20100164010","0714298","0714298","",CLUB SOCIAL HAMBURG PE24X9X26G,CAJA,216.0000,24.0000,0.2300000000000000000,5.6200,
"20100164010","0923024","75061056133612","","79235 TRIDENT CFP VAIN MEN 8S AND",CAJA,180.0000,18.0000,0.1600000000000000000,2.8510,
"20100164010","0765672","0765672","",WAFER FRESA 10X6PKX24GR,CAJA,60.0000,10.0000,0.1400000000000000000,1.4400,
"20100164010","20000029","","",BONIF. HALLS SILVERMINT,UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100164010","0977432","0977432","",COMBO PHILADELPHIA BRICK+QUESE,CAJA,36.0000,36.0000,0.2300000000000000000,8.1720,
"20100164010","0991973","0991973","",GEL LIGHT RYL FRES AN 4X12X10G,CAJA,48.0000,48.0000,0.0100000000000000000,0.4800,
"20100164010","0032153","0032153","",CHICLE SPINB SAN-LI24X264G 24S,CAJA,576.0000,24.0000,0.2600000000000000000,6.3400,
"20100164010","0649308","77021334565700","",TRIDENT HERBAL 40DX108GX60S,CAJA,2400.0000,40.0000,0.1100000000000000000,4.3200,
"20100164010","0996641","0996641","",KRAFT DRESS ZEZT ITAL 12/8OZ,CAJA,12.0000,12.0000,0.2300000000000000000,2.7240,
"20100164010","0100990","0100990","",HALLS MENTH PRO 28BX414G 110S,CAJA,28.0000,28.0000,0.4100000000000000000,11.5900,
"20100164010","0086106","0086106","",HALLS SAND REVAMP30DX346G 12S,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
"20100164010","0976657","0976657","",CHOCOCOCO CJ 30PK X 216 G PERU,CAJA,180.0000,30.0000,0.2200000000000000000,6.4800,
"20100164010","4008829","77021334628811","",HALLS SURTIDO CONT30DX346G,CAJA,360.0000,30.0000,0.3500000000000000000,10.3800,
